gameid,datacompleteness,league,year,playoffs,date,game,patch,participantid,side,position,teamname,gamelength,result,kills,deaths,assists,teamkills,teamdeaths,team kpm,ckpm,damagetochampions,dpm,damagetakenperminute,wardsplaced,wpm,wardskilled,wcpm,controlwardsbought,visionscore,vspm,totalgold,earnedgold,earned gpm,goldspent,monsterkills
LOLTMNT04_27185,complete,EBL,2024,0,09/02/2024 19:46,1,14.02,1,Blue,top,Crvena zvezda Esports,2031,0,2,0,5,15,9,0.4431,0.709,17169,507.2083,705.6425,7,0.2068,3,0.0886,2,12,0.3545,11739,7320,216.2482,10550,0
LOLTMNT04_27185,complete,EBL,2024,0,09/02/2024 19:46,1,14.02,2,Blue,jng,Crvena zvezda Esports,2031,0,4,3,8,15,9,0.4431,0.709,18592,549.2467,1003.8109,10,0.2954,10,0.2954,6,30,0.8863,10633,6214,183.5746,10500,140
LOLTMNT04_27185,complete,EBL,2024,0,09/02/2024 19:46,1,14.02,3,Blue,mid,Crvena zvezda Esports,2031,0,3,2,11,15,9,0.4431,0.709,21706,641.2408,536.0709,13,0.384,8,0.2363,3,26,0.7681,13338,8919,263.486,12225,0
LOLTMNT04_27185,complete,EBL,2024,0,09/02/2024 19:46,1,14.02,4,Blue,bot,Crvena zvezda Esports,2031,0,5,3,3,15,9,0.4431,0.709,10445,308.5672,530.6056,13,0.384,7,0.2068,2,30,0.8863,13302,8883,262.4225,12630,16
LOLTMNT04_27185,complete,EBL,2024,0,09/02/2024 19:46,1,14.02,5,Blue,sup,Crvena zvezda Esports,2031,0,1,1,8,15,9,0.4431,0.709,14717,434.771,362.0089,45,1.3294,17,0.5022,9,101,2.9838,8790,4371,129.1285,8175,0
LOLTMNT04_27185,complete,EBL,2024,0,09/02/2024 19:46,1,14.02,6,Red,top,BeFive,2031,1,2,1,4,9,15,0.2659,0.709,10550,311.6691,802.3338,13,0.384,4,0.1182,4,31,0.9158,13729,9310,275.0369,10950,4
LOLTMNT04_27185,complete,EBL,2024,0,09/02/2024 19:46,1,14.02,7,Red,jng,BeFive,2031,1,1,3,6,9,15,0.2659,0.709,14466,427.356,989.099,9,0.2659,6,0.1773,6,41,1.2112,11419,7000,206.7947,10450,181
LOLTMNT04_27185,complete,EBL,2024,0,09/02/2024 19:46,1,14.02,8,Red,mid,BeFive,2031,1,2,6,6,9,15,0.2659,0.709,22810,673.8552,1154.8006,16,0.4727,2,0.0591,5,30,0.8863,14161,9742,287.7991,12625,24
LOLTMNT04_27185,complete,EBL,2024,0,09/02/2024 19:46,1,14.02,9,Red,bot,BeFive,2031,1,2,3,1,9,15,0.2659,0.709,13267,391.935,336.9572,12,0.3545,3,0.0886,6,19,0.5613,13625,9206,271.9645,12100,10
LOLTMNT04_27185,complete,EBL,2024,0,09/02/2024 19:46,1,14.02,10,Red,sup,BeFive,2031,1,2,2,4,9,15,0.2659,0.709,15152,447.6219,302.452,67,1.9793,30,0.8863,5,164,4.8449,9916,5497,162.3929,9375,0
LOLTMNT04_27185,complete,EBL,2024,0,09/02/2024 19:46,1,14.02,100,Blue,team,Crvena zvezda Esports,2031,0,15,9,35,15,9,0.4431,0.709,82629,2441.034,3138.1388,88,2.5997,45,1.3294,22,199,5.8789,57802,35708,1054.8892,54080,156
LOLTMNT04_27185,complete,EBL,2024,0,09/02/2024 19:46,1,14.02,200,Red,team,BeFive,2031,1,9,15,21,9,15,0.2659,0.709,76245,2252.4372,3585.6425,117,3.4564,45,1.3294,26,285,8.4195,62850,40756,1204.0177,55500,219
LOLTMNT01_52497,complete,LIT,2024,0,09/02/2024 19:51,1,14.02,1,Blue,top,EKO Academy,2187,0,7,4,3,16,27,0.439,1.1797,22925,628.9438,859.8903,9,0.2469,14,0.3841,1,48,1.3169,18146,13409,367.8738,18058,24
LOLTMNT01_52497,complete,LIT,2024,0,09/02/2024 19:51,1,14.02,2,Blue,jng,EKO Academy,2187,0,2,10,9,16,27,0.439,1.1797,10250,281.2071,1142.5514,9,0.2469,10,0.2743,7,40,1.0974,11220,6483,177.8601,10208,141
LOLTMNT01_52497,complete,LIT,2024,0,09/02/2024 19:51,1,14.02,3,Blue,mid,EKO Academy,2187,0,3,4,8,16,27,0.439,1.1797,32383,888.4225,485.5144,17,0.4664,3,0.0823,5,25,0.6859,12869,8132,223.1001,12625,0
LOLTMNT01_52497,complete,LIT,2024,0,09/02/2024 19:51,1,14.02,4,Blue,bot,EKO Academy,2187,0,3,2,5,16,27,0.439,1.1797,25316,694.5405,424.1152,11,0.3018,9,0.2469,0,25,0.6859,14428,9691,265.8711,13500,12
LOLTMNT01_52497,complete,LIT,2024,0,09/02/2024 19:51,1,14.02,5,Blue,sup,EKO Academy,2187,0,1,7,13,16,27,0.439,1.1797,5622,154.2387,675.5556,48,1.3169,19,0.5213,16,113,3.1001,9087,4350,119.3416,7800,0
LOLTMNT01_52497,complete,LIT,2024,0,09/02/2024 19:51,1,14.02,6,Red,top,aNc Outplayed,2187,1,9,3,9,27,16,0.7407,1.1797,17762,487.2977,757.476,15,0.4115,3,0.0823,2,22,0.6036,15052,10315,282.9904,13800,4
LOLTMNT01_52497,complete,LIT,2024,0,09/02/2024 19:51,1,14.02,7,Red,jng,aNc Outplayed,2187,1,5,4,16,27,16,0.7407,1.1797,22461,616.214,1735.7476,8,0.2195,15,0.4115,9,51,1.3992,16880,12143,333.1413,16075,224
LOLTMNT01_52497,complete,LIT,2024,0,09/02/2024 19:51,1,14.02,8,Red,mid,aNc Outplayed,2187,1,10,4,8,27,16,0.7407,1.1797,40927,1122.8258,516.4883,15,0.4115,7,0.192,4,42,1.1523,15857,11120,305.0754,14300,8
LOLTMNT01_52497,complete,LIT,2024,0,09/02/2024 19:51,1,14.02,9,Red,bot,aNc Outplayed,2187,1,3,3,12,27,16,0.7407,1.1797,13558,371.9616,537.2291,14,0.3841,5,0.1372,3,24,0.6584,15941,11204,307.38,14325,23
LOLTMNT01_52497,complete,LIT,2024,0,09/02/2024 19:51,1,14.02,10,Red,sup,aNc Outplayed,2187,1,0,2,21,27,16,0.7407,1.1797,8153,223.6763,449.7942,83,2.2771,14,0.3841,19,151,4.1427,9279,4542,124.6091,8525,0
LOLTMNT01_52497,complete,LIT,2024,0,09/02/2024 19:51,1,14.02,100,Blue,team,EKO Academy,2187,0,16,27,38,16,27,0.439,1.1797,96496,2647.3525,3587.6269,94,2.5789,55,1.5089,29,251,6.8861,65750,42065,1154.0466,62191,177
LOLTMNT01_52497,complete,LIT,2024,0,09/02/2024 19:51,1,14.02,200,Red,team,aNc Outplayed,2187,1,27,16,66,27,16,0.7407,1.1797,102861,2821.9753,3996.7353,135,3.7037,44,1.2071,37,290,7.9561,73009,49324,1353.1962,67025,259
LOLTMNT04_27188,complete,LPLOL,2024,0,09/02/2024 20:07,1,14.02,1,Blue,top,BWE Esports,1829,0,1,4,3,11,20,0.3609,1.0169,11201,367.4467,643.8272,9,0.2952,4,0.1312,1,21,0.6889,10353,6346,208.1793,9958,0
LOLTMNT04_27188,complete,LPLOL,2024,0,09/02/2024 20:07,1,14.02,2,Blue,jng,BWE Esports,1829,0,2,4,4,11,20,0.3609,1.0169,9888,324.374,1228.5074,1,0.0328,10,0.328,1,25,0.8201,9841,5834,191.3833,9525,163
LOLTMNT04_27188,complete,LPLOL,2024,0,09/02/2024 20:07,1,14.02,3,Blue,mid,BWE Esports,1829,0,1,2,5,11,20,0.3609,1.0169,14758,484.1334,458.2504,9,0.2952,1,0.0328,0,16,0.5249,10703,6696,219.661,9950,0
LOLTMNT04_27188,complete,LPLOL,2024,0,09/02/2024 20:07,1,14.02,4,Blue,bot,BWE Esports,1829,0,4,5,5,11,20,0.3609,1.0169,26499,869.2947,554.8278,10,0.328,6,0.1968,4,27,0.8857,11441,7434,243.871,11400,0
LOLTMNT04_27188,complete,LPLOL,2024,0,09/02/2024 20:07,1,14.02,5,Blue,sup,BWE Esports,1829,0,3,5,4,11,20,0.3609,1.0169,5719,187.6107,569.9508,48,1.5746,10,0.328,7,92,3.018,7862,3855,126.4625,7725,0
LOLTMNT04_27188,complete,LPLOL,2024,0,09/02/2024 20:07,1,14.02,6,Red,top,EGN Esports,1829,1,6,1,6,20,11,0.6561,1.0169,15166,497.5178,734.0405,14,0.4593,1,0.0328,5,31,1.0169,15962,11955,392.1815,13050,18
LOLTMNT04_27188,complete,LPLOL,2024,0,09/02/2024 20:07,1,14.02,7,Red,jng,EGN Esports,1829,1,7,2,3,20,11,0.6561,1.0169,16541,542.6244,1216.4024,8,0.2624,7,0.2296,7,38,1.2466,12495,8488,278.4472,10375,185
LOLTMNT04_27188,complete,LPLOL,2024,0,09/02/2024 20:07,1,14.02,8,Red,mid,EGN Esports,1829,1,2,3,9,20,11,0.6561,1.0169,20069,658.3598,523.3024,16,0.5249,3,0.0984,6,47,1.5418,13491,9484,311.1208,13600,8
LOLTMNT04_27188,complete,LPLOL,2024,0,09/02/2024 20:07,1,14.02,9,Red,bot,EGN Esports,1829,1,4,3,4,20,11,0.6561,1.0169,14513,476.0962,479.4423,6,0.1968,10,0.328,4,33,1.0826,13666,9659,316.8617,13200,4
LOLTMNT04_27188,complete,LPLOL,2024,0,09/02/2024 20:07,1,14.02,10,Red,sup,EGN Esports,1829,1,1,2,11,20,11,0.6561,1.0169,7224,236.982,595.5057,43,1.4106,17,0.5577,7,102,3.3461,8320,4313,141.4872,7225,0
LOLTMNT04_27188,complete,LPLOL,2024,0,09/02/2024 20:07,1,14.02,100,Blue,team,BWE Esports,1829,0,11,20,21,11,20,0.3609,1.0169,68065,2232.8595,3455.3636,77,2.526,31,1.0169,13,181,5.9377,50200,30166,989.5899,48558,163
LOLTMNT04_27188,complete,LPLOL,2024,0,09/02/2024 20:07,1,14.02,200,Red,team,EGN Esports,1829,1,20,11,33,20,11,0.6561,1.0169,73513,2411.5801,3548.6933,87,2.854,38,1.2466,29,251,8.234,63934,43900,1440.1312,57450,215
LOLTMNT01_51691,complete,AL,2024,0,09/02/2024 20:22,1,14.02,1,Blue,top,GnG Amazigh,2149,0,2,3,0,13,23,0.363,0.9772,27395,764.8674,1130.1163,20,0.5584,13,0.363,8,53,1.4798,13161,8501,237.3476,13283,20
LOLTMNT01_51691,complete,AL,2024,0,09/02/2024 20:22,1,14.02,2,Blue,jng,GnG Amazigh,2149,0,0,6,4,13,23,0.363,0.9772,6681,186.5333,1208.013,14,0.3909,19,0.5305,12,43,1.2006,9909,5249,146.5519,9500,145
LOLTMNT01_51691,complete,AL,2024,0,09/02/2024 20:22,1,14.02,3,Blue,mid,GnG Amazigh,2149,0,1,5,2,13,23,0.363,0.9772,10312,287.9107,595.0302,7,0.1954,4,0.1117,5,21,0.5863,13008,8348,233.0758,13000,4
LOLTMNT01_51691,complete,AL,2024,0,09/02/2024 20:22,1,14.02,4,Blue,bot,GnG Amazigh,2149,0,9,4,0,13,23,0.363,0.9772,16029,447.5291,331.1866,11,0.3071,11,0.3071,2,39,1.0889,17094,12434,347.1568,15750,23
LOLTMNT01_51691,complete,AL,2024,0,09/02/2024 20:22,1,14.02,5,Blue,sup,GnG Amazigh,2149,0,1,5,9,13,23,0.363,0.9772,6010,167.799,375.4956,55,1.5356,21,0.5863,16,125,3.49,9262,4602,128.4877,8000,0
LOLTMNT01_51691,complete,AL,2024,0,09/02/2024 20:22,1,14.02,6,Red,top,Twisted Minds,2149,1,3,2,5,22,13,0.6142,0.9772,24387,680.8841,1084.2718,8,0.2234,6,0.1675,1,29,0.8097,14791,10131,282.8571,14225,12
LOLTMNT01_51691,complete,AL,2024,0,09/02/2024 20:22,1,14.02,7,Red,jng,Twisted Minds,2149,1,7,2,11,22,13,0.6142,0.9772,18598,519.2555,578.2503,5,0.1396,7,0.1954,3,41,1.1447,15008,10348,288.9158,13775,210
LOLTMNT01_51691,complete,AL,2024,0,09/02/2024 20:22,1,14.02,8,Red,mid,Twisted Minds,2149,1,9,2,8,22,13,0.6142,0.9772,28393,792.7315,231.0098,9,0.2513,6,0.1675,5,39,1.0889,17532,12872,359.3858,17275,36
LOLTMNT01_51691,complete,AL,2024,0,09/02/2024 20:22,1,14.02,9,Red,bot,Twisted Minds,2149,1,2,4,9,22,13,0.6142,0.9772,11386,317.8967,229.9209,14,0.3909,9,0.2513,3,36,1.0051,13846,9186,256.4728,12775,15
LOLTMNT01_51691,complete,AL,2024,0,09/02/2024 20:22,1,14.02,10,Red,sup,Twisted Minds,2149,1,1,3,14,22,13,0.6142,0.9772,4474,124.9139,211.1308,99,2.7641,30,0.8376,19,175,4.886,10031,5371,149.9581,9725,0
LOLTMNT01_51691,complete,AL,2024,0,09/02/2024 20:22,1,14.02,100,Blue,team,GnG Amazigh,2149,0,13,23,15,13,23,0.363,0.9772,66427,1854.6394,3639.8418,107,2.9874,68,1.8986,43,281,7.8455,62434,39136,1092.6757,59533,192
LOLTMNT01_51691,complete,AL,2024,0,09/02/2024 20:22,1,14.02,200,Red,team,Twisted Minds,2149,1,22,13,47,22,13,0.6142,0.9772,87238,2435.6817,2334.5835,135,3.7692,58,1.6194,31,320,8.9344,71208,47910,1337.6454,67775,273
LOLTMNT04_27204,complete,EBL,2024,0,09/02/2024 20:45,1,14.02,1,Blue,top,Cyber Wolves,1484,0,2,6,2,7,24,0.283,1.2534,16684,674.5553,903.6388,9,0.3639,1,0.0404,1,16,0.6469,7764,4461,180.3639,7358,2
LOLTMNT04_27204,complete,EBL,2024,0,09/02/2024 20:45,1,14.02,2,Blue,jng,Cyber Wolves,1484,0,0,3,5,7,24,0.283,1.2534,7143,288.8005,913.504,11,0.4447,2,0.0809,4,25,1.0108,7598,4295,173.6523,7300,146
LOLTMNT04_27204,complete,EBL,2024,0,09/02/2024 20:45,1,14.02,3,Blue,mid,Cyber Wolves,1484,0,1,5,1,7,24,0.283,1.2534,14980,605.6604,625.9973,9,0.3639,4,0.1617,1,19,0.7682,7988,4685,189.4205,7985,2
LOLTMNT04_27204,complete,EBL,2024,0,09/02/2024 20:45,1,14.02,4,Blue,bot,Cyber Wolves,1484,0,3,4,2,7,24,0.283,1.2534,18984,767.5472,499.6092,7,0.283,4,0.1617,0,16,0.6469,9758,6455,260.9838,9100,0
LOLTMNT04_27204,complete,EBL,2024,0,09/02/2024 20:45,1,14.02,5,Blue,sup,Cyber Wolves,1484,0,1,6,5,7,24,0.283,1.2534,5767,233.1671,700.593,26,1.0512,6,0.2426,5,58,2.345,6080,2777,112.2776,5575,0
LOLTMNT04_27204,complete,EBL,2024,0,09/02/2024 20:45,1,14.02,6,Red,top,Lupus Esports,1484,1,2,1,11,24,7,0.9704,1.2534,13479,544.973,1315.5526,7,0.283,5,0.2022,1,20,0.8086,9844,6541,264.4609,8525,10
LOLTMNT04_27204,complete,EBL,2024,0,09/02/2024 20:45,1,14.02,7,Red,jng,Lupus Esports,1484,1,7,2,8,24,7,0.9704,1.2534,14410,582.6146,906.5903,9,0.3639,4,0.1617,23,26,1.0512,10788,7485,302.628,8450,131
LOLTMNT04_27204,complete,EBL,2024,0,09/02/2024 20:45,1,14.02,8,Red,mid,Lupus Esports,1484,1,4,2,5,24,7,0.9704,1.2534,14516,586.9003,911.2803,2,0.0809,3,0.1213,1,19,0.7682,11731,8428,340.7547,9175,0
LOLTMNT04_27204,complete,EBL,2024,0,09/02/2024 20:45,1,14.02,9,Red,bot,Lupus Esports,1484,1,11,0,5,24,7,0.9704,1.2534,18467,746.6442,432.0889,7,0.283,6,0.2426,0,19,0.7682,14317,11014,445.31,11900,16
LOLTMNT04_27204,complete,EBL,2024,0,09/02/2024 20:45,1,14.02,10,Red,sup,Lupus Esports,1484,1,0,2,17,24,7,0.9704,1.2534,6515,263.4097,350.2561,35,1.4151,5,0.2022,8,72,2.9111,7019,3716,150.2426,5700,0
LOLTMNT04_27204,complete,EBL,2024,0,09/02/2024 20:45,1,14.02,100,Blue,team,Cyber Wolves,1484,0,7,24,15,7,24,0.283,1.2534,63558,2569.7305,3643.3423,62,2.5067,17,0.6873,11,134,5.4178,39188,22673,916.6981,37318,150
LOLTMNT04_27204,complete,EBL,2024,0,09/02/2024 20:45,1,14.02,200,Red,team,Lupus Esports,1484,1,24,7,46,24,7,0.9704,1.2534,67387,2724.5418,3915.7682,60,2.4259,23,0.9299,33,156,6.3073,53699,37184,1503.3962,43750,157
LOLTMNT01_52516,complete,LIT,2024,0,09/02/2024 20:46,1,14.02,1,Blue,top,DREN Esports,2197,0,1,4,7,15,19,0.4096,0.9285,11351,309.9954,1195.4119,6,0.1639,3,0.0819,1,21,0.5735,10659,5902,161.1834,10050,4
LOLTMNT01_52516,complete,LIT,2024,0,09/02/2024 20:46,1,14.02,2,Blue,jng,DREN Esports,2197,0,3,3,9,15,19,0.4096,0.9285,11484,313.6277,933.4274,12,0.3277,14,0.3823,14,63,1.7205,11135,6378,174.183,11133,148
LOLTMNT01_52516,complete,LIT,2024,0,09/02/2024 20:46,1,14.02,3,Blue,mid,DREN Esports,2197,0,3,2,4,15,19,0.4096,0.9285,9654,263.6504,710.4415,16,0.437,7,0.1912,3,46,1.2563,13651,8894,242.8949,13325,0
LOLTMNT01_52516,complete,LIT,2024,0,09/02/2024 20:46,1,14.02,4,Blue,bot,DREN Esports,2197,0,7,4,5,15,19,0.4096,0.9285,31842,869.604,462.8766,7,0.1912,4,0.1092,0,15,0.4096,15877,11120,303.6868,15487,0
LOLTMNT01_52516,complete,LIT,2024,0,09/02/2024 20:46,1,14.02,5,Blue,sup,DREN Esports,2197,0,1,6,13,15,19,0.4096,0.9285,6663,181.9663,554.0646,74,2.0209,9,0.2458,15,120,3.2772,8628,3871,105.7169,8525,0
LOLTMNT01_52516,complete,LIT,2024,0,09/02/2024 20:46,1,14.02,6,Red,top,ENEMI3S,2197,1,6,4,6,19,15,0.5189,0.9285,22199,606.254,590.4415,13,0.355,4,0.1092,1,32,0.8739,15447,10690,291.9436,14258,16
LOLTMNT01_52516,complete,LIT,2024,0,09/02/2024 20:46,1,14.02,7,Red,jng,ENEMI3S,2197,1,2,3,11,19,15,0.5189,0.9285,7515,205.2344,590.5508,14,0.3823,19,0.5189,13,63,1.7205,11996,7239,197.6969,11075,151
LOLTMNT01_52516,complete,LIT,2024,0,09/02/2024 20:46,1,14.02,8,Red,mid,ENEMI3S,2197,1,2,1,10,19,15,0.5189,0.9285,33771,922.2849,422.8129,10,0.2731,14,0.3823,0,34,0.9285,15849,11092,302.9222,15050,21
LOLTMNT01_52516,complete,LIT,2024,0,09/02/2024 20:46,1,14.02,9,Red,bot,ENEMI3S,2197,1,9,4,5,19,15,0.5189,0.9285,34730,948.4752,602.9768,11,0.3004,9,0.2458,4,35,0.9558,17508,12751,348.2294,15000,41
LOLTMNT01_52516,complete,LIT,2024,0,09/02/2024 20:46,1,14.02,10,Red,sup,ENEMI3S,2197,1,0,3,17,19,15,0.5189,0.9285,3950,107.8744,389.7406,49,1.3382,14,0.3823,12,109,2.9768,9577,4820,131.634,8850,0
LOLTMNT01_52516,complete,LIT,2024,0,09/02/2024 20:46,1,14.02,100,Blue,team,DREN Esports,2197,0,15,19,38,15,19,0.4096,0.9285,70994,1938.8439,3856.2221,115,3.1406,37,1.0105,33,265,7.2371,59950,36163,987.6104,58520,152
LOLTMNT01_52516,complete,LIT,2024,0,09/02/2024 20:46,1,14.02,200,Red,team,ENEMI3S,2197,1,19,15,49,19,15,0.5189,0.9285,102165,2790.1229,2596.5225,97,2.6491,60,1.6386,30,273,7.4556,70377,46590,1272.3714,64233,229
LOLTMNT04_26203,complete,LPLOL,2024,0,09/02/2024 21:02,1,14.02,1,Blue,top,Odivelas Sports Club,1784,0,1,3,2,9,13,0.3027,0.7399,11594,389.9327,718.2848,12,0.4036,2,0.0673,3,38,1.278,12734,8819,296.6031,12525,10
LOLTMNT04_26203,complete,LPLOL,2024,0,09/02/2024 21:02,1,14.02,2,Blue,jng,Odivelas Sports Club,1784,0,0,3,7,9,13,0.3027,0.7399,2402,80.7848,778.2511,6,0.2018,10,0.3363,8,34,1.1435,8794,4879,164.0919,8600,144
LOLTMNT04_26203,complete,LPLOL,2024,0,09/02/2024 21:02,1,14.02,3,Blue,mid,Odivelas Sports Club,1784,0,5,3,1,9,13,0.3027,0.7399,12109,407.2534,415.2578,14,0.4709,3,0.1009,4,31,1.0426,12309,8394,282.3094,12150,8
LOLTMNT04_26203,complete,LPLOL,2024,0,09/02/2024 21:02,1,14.02,4,Blue,bot,Odivelas Sports Club,1784,0,2,3,4,9,13,0.3027,0.7399,18496,622.0628,556.2108,12,0.4036,9,0.3027,4,36,1.2108,11405,7490,251.9058,10950,4
LOLTMNT04_26203,complete,LPLOL,2024,0,09/02/2024 21:02,1,14.02,5,Blue,sup,Odivelas Sports Club,1784,0,1,1,7,9,13,0.3027,0.7399,1881,63.2623,303.5987,39,1.3117,12,0.4036,12,95,3.1951,7406,3491,117.4103,7050,0
LOLTMNT04_26203,complete,LPLOL,2024,0,09/02/2024 21:02,1,14.02,6,Red,top,Keypulse Esports,1784,1,1,1,4,13,9,0.4372,0.7399,9703,326.3341,677.4888,11,0.37,5,0.1682,3,23,0.7735,9256,5341,179.63,8025,0
LOLTMNT04_26203,complete,LPLOL,2024,0,09/02/2024 21:02,1,14.02,7,Red,jng,Keypulse Esports,1784,1,5,3,5,13,9,0.4372,0.7399,15766,530.2466,469.9103,4,0.1345,9,0.3027,3,34,1.1435,12920,9005,302.8587,11175,226
LOLTMNT04_26203,complete,LPLOL,2024,0,09/02/2024 21:02,1,14.02,8,Red,mid,Keypulse Esports,1784,1,5,1,3,13,9,0.4372,0.7399,16375,550.7287,607.0291,11,0.37,4,0.1345,4,26,0.8744,14249,10334,347.5561,12050,4
LOLTMNT04_26203,complete,LPLOL,2024,0,09/02/2024 21:02,1,14.02,9,Red,bot,Keypulse Esports,1784,1,2,2,5,13,9,0.4372,0.7399,12663,425.8857,223.6547,14,0.4709,3,0.1009,1,19,0.639,11613,7698,258.9013,10455,0
LOLTMNT04_26203,complete,LPLOL,2024,0,09/02/2024 21:02,1,14.02,10,Red,sup,Keypulse Esports,1784,1,0,2,10,13,9,0.4372,0.7399,2784,93.6323,405.5717,44,1.4798,12,0.4036,9,92,3.0942,7072,3157,106.1771,6075,0
LOLTMNT04_26203,complete,LPLOL,2024,0,09/02/2024 21:02,1,14.02,100,Blue,team,Odivelas Sports Club,1784,0,9,13,21,9,13,0.3027,0.7399,46482,1563.296,2771.6031,83,2.7915,36,1.2108,31,234,7.87,52648,33073,1112.3206,51275,166
LOLTMNT04_26203,complete,LPLOL,2024,0,09/02/2024 21:02,1,14.02,200,Red,team,Keypulse Esports,1784,1,13,9,27,13,9,0.4372,0.7399,57291,1926.8274,2383.6547,84,2.8251,33,1.1099,20,194,6.5247,55110,35535,1195.1233,47780,230
LOLTMNT04_26204,complete,LPLOL,2024,0,09/02/2024 22:02,1,14.02,1,Blue,top,Hurricane of Feathers,2218,0,2,8,2,14,31,0.3787,1.2173,30637,828.7737,1249.6664,12,0.3246,5,0.1353,0,26,0.7033,12553,7753,209.7295,12000,16
LOLTMNT04_26204,complete,LPLOL,2024,0,09/02/2024 22:02,1,14.02,2,Blue,jng,Hurricane of Feathers,2218,0,4,6,4,14,31,0.3787,1.2173,19794,535.4554,1192.8043,3,0.0812,21,0.5681,2,55,1.4878,14025,9225,249.5491,12900,212
LOLTMNT04_26204,complete,LPLOL,2024,0,09/02/2024 22:02,1,14.02,3,Blue,mid,Hurricane of Feathers,2218,0,3,4,5,14,31,0.3787,1.2173,36651,991.4608,423.6249,11,0.2976,1,0.0271,1,15,0.4058,13611,8811,238.3499,13025,2
LOLTMNT04_26204,complete,LPLOL,2024,0,09/02/2024 22:02,1,14.02,4,Blue,bot,Hurricane of Feathers,2218,0,4,5,5,14,31,0.3787,1.2173,26541,717.9711,532.6961,12,0.3246,5,0.1353,3,48,1.2985,14456,9656,261.2083,13725,0
LOLTMNT04_26204,complete,LPLOL,2024,0,09/02/2024 22:02,1,14.02,5,Blue,sup,Hurricane of Feathers,2218,0,1,8,8,14,31,0.3787,1.2173,5761,155.8431,553.2552,58,1.569,9,0.2435,15,107,2.8945,8741,3941,106.6096,8825,0
LOLTMNT04_26204,complete,LPLOL,2024,0,09/02/2024 22:02,1,14.02,6,Red,top,GTZ Esports,2218,1,4,4,13,31,14,0.8386,1.2173,21936,593.3995,1441.1632,13,0.3517,5,0.1353,4,28,0.7574,12470,7670,207.4842,11450,4
LOLTMNT04_26204,complete,LPLOL,2024,0,09/02/2024 22:02,1,14.02,7,Red,jng,GTZ Esports,2218,1,5,5,14,31,14,0.8386,1.2173,19133,517.5744,1047.917,12,0.3246,5,0.1353,6,54,1.4608,15869,11069,299.4319,14550,260
LOLTMNT04_26204,complete,LPLOL,2024,0,09/02/2024 22:02,1,14.02,8,Red,mid,GTZ Esports,2218,1,10,1,9,31,14,0.8386,1.2173,32157,869.8918,798.5573,5,0.1353,10,0.2705,2,35,0.9468,19150,14350,388.1876,18100,8
LOLTMNT04_26204,complete,LPLOL,2024,0,09/02/2024 22:02,1,14.02,9,Red,bot,GTZ Esports,2218,1,10,3,8,31,14,0.8386,1.2173,30376,821.7133,608.3859,17,0.4599,3,0.0812,5,40,1.0821,18375,13575,367.2227,16175,16
LOLTMNT04_26204,complete,LPLOL,2024,0,09/02/2024 22:02,1,14.02,10,Red,sup,GTZ Esports,2218,1,2,1,22,31,14,0.8386,1.2173,5360,144.9955,352.9937,58,1.569,6,0.1623,12,116,3.138,10555,5755,155.6808,9150,2
LOLTMNT04_26204,complete,LPLOL,2024,0,09/02/2024 22:02,1,14.02,100,Blue,team,Hurricane of Feathers,2218,0,14,31,24,14,31,0.3787,1.2173,119384,3229.5041,3952.0469,96,2.5969,41,1.1091,21,251,6.7899,63386,39384,1065.3922,60475,230
LOLTMNT04_26204,complete,LPLOL,2024,0,09/02/2024 22:02,1,14.02,200,Red,team,GTZ Esports,2218,1,31,14,66,31,14,0.8386,1.2173,108962,2947.5744,4249.0171,105,2.8404,29,0.7845,29,273,7.385,76419,52417,1417.9531,69425,290
LOLTMNT02_45306,complete,NACL,2024,0,09/02/2024 22:51,1,14.03,1,Blue,top,Maryville University,2003,1,7,3,8,30,14,0.8987,1.318,15209,455.5866,773.6495,14,0.4194,9,0.2696,7,45,1.348,13332,8970,268.697,11975,0
LOLTMNT02_45306,complete,NACL,2024,0,09/02/2024 22:51,1,14.03,2,Blue,jng,Maryville University,2003,1,6,3,17,30,14,0.8987,1.318,19732,591.0734,1259.4009,17,0.5092,13,0.3894,7,57,1.7074,14659,10297,308.4473,13083,191
LOLTMNT02_45306,complete,NACL,2024,0,09/02/2024 22:51,1,14.03,3,Blue,mid,Maryville University,2003,1,7,1,17,30,14,0.8987,1.318,38568,1155.307,331.6026,9,0.2696,17,0.5092,5,52,1.5577,15861,11499,344.4533,14975,6
LOLTMNT02_45306,complete,NACL,2024,0,09/02/2024 22:51,1,14.03,4,Blue,bot,Maryville University,2003,1,8,1,13,30,14,0.8987,1.318,34847,1043.8442,347.1493,18,0.5392,5,0.1498,4,33,0.9885,15601,11239,336.665,14030,8
LOLTMNT02_45306,complete,NACL,2024,0,09/02/2024 22:51,1,14.03,5,Blue,sup,Maryville University,2003,1,2,6,18,30,14,0.8987,1.318,7235,216.7249,626.2107,53,1.5876,13,0.3894,15,115,3.4448,9492,5130,153.6695,7825,0
LOLTMNT02_45306,complete,NACL,2024,0,09/02/2024 22:51,1,14.03,6,Red,top,Disguised,2003,0,6,4,4,14,30,0.4194,1.318,18334,549.1962,887.0295,21,0.6291,5,0.1498,9,31,0.9286,13069,8707,260.8188,13225,0
